route,suburb,postcode,area,region,response_classification,visible_word_count,raw_html_bytes,exact_shared_visible_block_word_rate_percent,locality_normalised_repeated_block_word_rate_percent,unique_factual_blocks,crawl_depth_from_home,inbound_internal_links,outbound_internal_links_in_main,cta_count,call_available,quote_available,approved_job_evidence,approved_local_photo,verified_testimonial,different_completed_service_information,evidence_basis,indexation_recommendation
/service-areas/northern-beaches/northern-beaches/queenscliff/,Queenscliff,2096,Northern Beaches,Northern Beaches,selected outer-region 60-90-minute estimate,898,253491,58.89,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-beaches/northern-beaches/scotland-island/,Scotland Island,2105,Northern Beaches,Northern Beaches,selected outer-region 60-90-minute estimate,919,253902,57.51,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-beaches/northern-beaches/seaforth/,Seaforth,2092,Northern Beaches,Northern Beaches,selected outer-region 60-90-minute estimate,898,253004,58.89,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-beaches/northern-beaches/terrey-hills/,Terrey Hills,2084,Northern Beaches,Northern Beaches,selected outer-region 60-90-minute estimate,919,253493,57.51,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-beaches/northern-beaches/warriewood/,Warriewood,2102,Northern Beaches,Northern Beaches,selected outer-region 60-90-minute estimate,898,253261,58.89,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-beaches/northern-beaches/whale-beach/,Whale Beach,2107,Northern Beaches,Northern Beaches,selected outer-region 60-90-minute estimate,919,253491,57.51,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-beaches/northern-beaches/wheeler-heights/,Wheeler Heights,2097,Northern Beaches,Northern Beaches,selected outer-region 60-90-minute estimate,919,253842,57.51,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/hunters-hill/gladesville/,Gladesville,2111,Hunters Hill,Northern Sydney & Ryde,core 60-minute target,897,253415,58.68,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/hunters-hill/henley/,Henley,2111,Hunters Hill,Northern Sydney & Ryde,core 60-minute target,897,252797,58.68,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/hunters-hill/hunters-hill/,Hunters Hill,2110,Hunters Hill,Northern Sydney & Ryde,core 60-minute target,918,253531,57.30,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/hunters-hill/huntleys-cove/,Huntleys Cove,2111,Hunters Hill,Northern Sydney & Ryde,core 60-minute target,918,253695,57.30,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/hunters-hill/huntleys-point/,Huntleys Point,2111,Hunters Hill,Northern Sydney & Ryde,core 60-minute target,918,253751,57.30,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/hunters-hill/woolwich/,Woolwich,2110,Hunters Hill,Northern Sydney & Ryde,core 60-minute target,897,253029,58.68,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/ku-ring-gai/east-killara/,East Killara,2071,Ku-ring-gai,Northern Sydney & Ryde,core 60-minute target,912,253491,57.39,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/ku-ring-gai/east-lindfield/,East Lindfield,2070,Ku-ring-gai,Northern Sydney & Ryde,core 60-minute target,912,253723,57.39,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/ku-ring-gai/gordon/,Gordon,2072,Ku-ring-gai,Northern Sydney & Ryde,core 60-minute target,891,252769,58.78,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/ku-ring-gai/killara/,Killara,2071,Ku-ring-gai,Northern Sydney & Ryde,core 60-minute target,891,252885,58.78,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/ku-ring-gai/lindfield/,Lindfield,2070,Ku-ring-gai,Northern Sydney & Ryde,core 60-minute target,891,253143,58.78,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/ku-ring-gai/north-turramurra/,North Turramurra,2074,Ku-ring-gai,Northern Sydney & Ryde,core 60-minute target,912,253955,57.39,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/ku-ring-gai/north-wahroonga/,North Wahroonga,2076,Ku-ring-gai,Northern Sydney & Ryde,core 60-minute target,912,253839,57.39,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/ku-ring-gai/pymble/,Pymble,2073,Ku-ring-gai,Northern Sydney & Ryde,core 60-minute target,891,252769,58.78,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/ku-ring-gai/roseville-chase/,Roseville Chase,2069,Ku-ring-gai,Northern Sydney & Ryde,core 60-minute target,912,253839,57.39,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/ku-ring-gai/roseville/,Roseville,2069,Ku-ring-gai,Northern Sydney & Ryde,core 60-minute target,891,253143,58.78,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/ku-ring-gai/south-turramurra/,South Turramurra,2074,Ku-ring-gai,Northern Sydney & Ryde,core 60-minute target,912,253955,57.39,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/ku-ring-gai/st-ives-chase/,St Ives Chase,2075,Ku-ring-gai,Northern Sydney & Ryde,core 60-minute target,933,253607,56.07,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/ku-ring-gai/st-ives/,St Ives,2075,Ku-ring-gai,Northern Sydney & Ryde,core 60-minute target,912,252885,57.39,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/ku-ring-gai/turramurra/,Turramurra,2074,Ku-ring-gai,Northern Sydney & Ryde,core 60-minute target,891,253259,58.78,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/ku-ring-gai/warrawee/,Warrawee,2074,Ku-ring-gai,Northern Sydney & Ryde,core 60-minute target,891,253001,58.78,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/ku-ring-gai/west-pymble/,West Pymble,2073,Ku-ring-gai,Northern Sydney & Ryde,core 60-minute target,912,253375,57.39,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/lane-cove/greenwich/,Greenwich,2065,Lane Cove,Northern Sydney & Ryde,core 60-minute target,897,253050,58.68,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/lane-cove/lane-cove-north/,Lane Cove North,2066,Lane Cove,Northern Sydney & Ryde,core 60-minute target,939,253759,55.99,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/lane-cove/lane-cove-west/,Lane Cove West,2066,Lane Cove,Northern Sydney & Ryde,core 60-minute target,939,253643,55.99,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/lane-cove/lane-cove/,Lane Cove,2066,Lane Cove,Northern Sydney & Ryde,core 60-minute target,918,253050,57.30,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/lane-cove/linley-point/,Linley Point,2066,Lane Cove,Northern Sydney & Ryde,core 60-minute target,918,253411,57.30,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/lane-cove/longueville/,Longueville,2066,Lane Cove,Northern Sydney & Ryde,core 60-minute target,897,253295,58.68,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/lane-cove/northwood/,Northwood,2066,Lane Cove,Northern Sydney & Ryde,core 60-minute target,897,253050,58.68,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/lane-cove/riverview/,Riverview,2066,Lane Cove,Northern Sydney & Ryde,core 60-minute target,897,253050,58.68,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/lane-cove/st-leonards/,St Leonards,2065,Lane Cove,Northern Sydney & Ryde,core 60-minute target,918,253295,57.30,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/mosman/mosman/,Mosman,2088,Mosman,Northern Sydney & Ryde,core 60-minute target,891,252569,55.85,100.00,20,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/north-sydney/cammeray/,Cammeray,2062,North Sydney,Northern Sydney & Ryde,core 60-minute target,898,253051,58.73,100.00,19,2,69,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/north-sydney/cremorne-point/,Cremorne Point,2090,North Sydney,Northern Sydney & Ryde,core 60-minute target,918,253743,57.30,98.74,19,2,69,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/north-sydney/cremorne/,Cremorne,2090,North Sydney,Northern Sydney & Ryde,core 60-minute target,898,253051,58.73,98.61,19,2,69,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/north-sydney/crows-nest/,Crows Nest,2065,North Sydney,Northern Sydney & Ryde,core 60-minute target,918,253299,57.30,100.00,19,2,10,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/north-sydney/kirribilli/,Kirribilli,2061,North Sydney,Northern Sydney & Ryde,core 60-minute target,897,253299,58.68,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/north-sydney/kurraba-point/,Kurraba Point,2089,North Sydney,Northern Sydney & Ryde,core 60-minute target,918,253647,57.30,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/north-sydney/lavender-bay/,Lavender Bay,2060,North Sydney,Northern Sydney & Ryde,core 60-minute target,918,253531,57.30,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/north-sydney/mcmahons-point/,McMahons Point,2060,North Sydney,Northern Sydney & Ryde,core 60-minute target,918,253763,57.30,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/north-sydney/milsons-point/,Milsons Point,2061,North Sydney,Northern Sydney & Ryde,core 60-minute target,918,253647,57.30,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/north-sydney/neutral-bay/,Neutral Bay,2089,North Sydney,Northern Sydney & Ryde,core 60-minute target,918,253415,57.30,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/north-sydney/north-sydney/,North Sydney,2060,North Sydney,Northern Sydney & Ryde,core 60-minute target,918,253531,57.30,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/north-sydney/waverton/,Waverton,2060,North Sydney,Northern Sydney & Ryde,core 60-minute target,897,253041,58.68,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/north-sydney/wollstonecraft/,Wollstonecraft,2065,North Sydney,Northern Sydney & Ryde,core 60-minute target,897,253763,58.68,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/ryde/chatswood-west/,Chatswood West,2067,Ryde,Northern Sydney & Ryde,core 60-minute target,913,253450,57.44,98.74,19,2,69,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/ryde/denistone-east/,Denistone East,2112,Ryde,Northern Sydney & Ryde,core 60-minute target,912,253430,57.39,100.00,19,2,2,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/ryde/denistone-west/,Denistone West,2114,Ryde,Northern Sydney & Ryde,core 60-minute target,912,253430,57.39,100.00,19,2,2,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/ryde/denistone/,Denistone,2114,Ryde,Northern Sydney & Ryde,core 60-minute target,891,252837,58.78,100.00,19,2,2,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/ryde/east-ryde/,East Ryde,2113,Ryde,Northern Sydney & Ryde,core 60-minute target,912,252837,57.39,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/ryde/macquarie-park/,Macquarie Park,2113,Ryde,Northern Sydney & Ryde,core 60-minute target,912,253430,57.39,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/ryde/marsfield/,Marsfield,2122,Ryde,Northern Sydney & Ryde,core 60-minute target,891,252837,58.78,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/ryde/meadowbank/,Meadowbank,2114,Ryde,Northern Sydney & Ryde,core 60-minute target,891,252966,58.78,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/ryde/north-ryde/,North Ryde,2113,Ryde,Northern Sydney & Ryde,core 60-minute target,912,252966,57.39,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/ryde/putney/,Putney,2112,Ryde,Northern Sydney & Ryde,core 60-minute target,891,252489,58.78,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/ryde/ryde/,Ryde,2112,Ryde,Northern Sydney & Ryde,core 60-minute target,891,252245,58.78,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/ryde/tennyson-point/,Tennyson Point,2111,Ryde,Northern Sydney & Ryde,core 60-minute target,912,253430,57.39,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/ryde/west-ryde/,West Ryde,2114,Ryde,Northern Sydney & Ryde,core 60-minute target,912,252837,57.39,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/willoughby/artarmon/,Artarmon,2064,Willoughby,Northern Sydney & Ryde,core 60-minute target,893,252981,58.88,100.00,19,2,69,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/willoughby/castle-cove/,Castle Cove,2069,Willoughby,Northern Sydney & Ryde,core 60-minute target,913,253340,57.44,100.00,19,2,69,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/willoughby/castlecrag/,Castlecrag,2068,Willoughby,Northern Sydney & Ryde,core 60-minute target,893,253229,58.88,100.00,19,2,69,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/willoughby/chatswood/,Chatswood,2067,Willoughby,Northern Sydney & Ryde,core 60-minute target,893,253129,58.88,98.62,19,2,69,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/willoughby/middle-cove/,Middle Cove,2068,Willoughby,Northern Sydney & Ryde,core 60-minute target,912,253335,57.39,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/willoughby/naremburn/,Naremburn,2065,Willoughby,Northern Sydney & Ryde,core 60-minute target,891,253090,58.78,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/willoughby/north-willoughby/,North Willoughby,2068,Willoughby,Northern Sydney & Ryde,core 60-minute target,912,253915,57.39,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/willoughby/northbridge/,Northbridge,2063,Willoughby,Northern Sydney & Ryde,core 60-minute target,891,253335,58.78,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/willoughby/willoughby-east/,Willoughby East,2068,Willoughby,Northern Sydney & Ryde,core 60-minute target,912,253799,57.39,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/northern-sydney-and-ryde/willoughby/willoughby/,Willoughby,2068,Willoughby,Northern Sydney & Ryde,core 60-minute target,891,253219,58.78,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/parramatta-and-cumberland/cumberland/auburn/,Auburn,2144,Cumberland,Parramatta & Cumberland,core 60-minute target,881,252761,58.66,100.00,19,2,45,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/parramatta-and-cumberland/cumberland/berala/,Berala,2141,Cumberland,Parramatta & Cumberland,core 60-minute target,881,252749,58.66,100.00,19,2,45,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/parramatta-and-cumberland/cumberland/girraween/,Girraween,2145,Cumberland,Parramatta & Cumberland,core 60-minute target,881,253125,58.66,100.00,19,2,2,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/parramatta-and-cumberland/cumberland/greystanes/,Greystanes,2145,Cumberland,Parramatta & Cumberland,core 60-minute target,881,253229,58.66,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/parramatta-and-cumberland/cumberland/guildford-west/,Guildford West,2161,Cumberland,Parramatta & Cumberland,core 60-minute target,902,253705,57.27,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/parramatta-and-cumberland/cumberland/guildford/,Guildford,2161,Cumberland,Parramatta & Cumberland,core 60-minute target,881,253125,58.66,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/parramatta-and-cumberland/cumberland/holroyd/,Holroyd,2142,Cumberland,Parramatta & Cumberland,core 60-minute target,881,252915,58.66,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/parramatta-and-cumberland/cumberland/lidcombe/,Lidcombe,2141,Cumberland,Parramatta & Cumberland,core 60-minute target,881,252983,58.66,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/parramatta-and-cumberland/cumberland/merrylands-west/,Merrylands West,2160,Cumberland,Parramatta & Cumberland,core 60-minute target,902,253869,57.27,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/parramatta-and-cumberland/cumberland/merrylands/,Merrylands,2160,Cumberland,Parramatta & Cumberland,core 60-minute target,881,253253,58.66,100.00,19,2,2,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/parramatta-and-cumberland/cumberland/pemulwuy/,Pemulwuy,2145,Cumberland,Parramatta & Cumberland,core 60-minute target,881,252983,58.66,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/parramatta-and-cumberland/cumberland/pendle-hill/,Pendle Hill,2145,Cumberland,Parramatta & Cumberland,core 60-minute target,902,253357,57.27,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/parramatta-and-cumberland/cumberland/regents-park/,Regents Park,2143,Cumberland,Parramatta & Cumberland,core 60-minute target,902,253473,57.27,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/parramatta-and-cumberland/cumberland/rookwood/,Rookwood,2141,Cumberland,Parramatta & Cumberland,core 60-minute target,881,253031,58.66,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/parramatta-and-cumberland/cumberland/south-granville/,South Granville,2142,Cumberland,Parramatta & Cumberland,core 60-minute target,902,253821,57.27,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/parramatta-and-cumberland/cumberland/south-wentworthville/,South Wentworthville,2145,Cumberland,Parramatta & Cumberland,core 60-minute target,902,254449,57.27,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/parramatta-and-cumberland/cumberland/wentworthville/,Wentworthville,2145,Cumberland,Parramatta & Cumberland,core 60-minute target,881,253705,58.66,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/parramatta-and-cumberland/cumberland/westmead/,Westmead,2145,Cumberland,Parramatta & Cumberland,core 60-minute target,881,252983,58.66,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/parramatta-and-cumberland/cumberland/woodpark/,Woodpark,2164,Cumberland,Parramatta & Cumberland,core 60-minute target,881,252983,58.66,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/parramatta-and-cumberland/parramatta/carlingford/,Carlingford,2118,Parramatta,Parramatta & Cumberland,core 60-minute target,881,253342,58.66,100.00,19,2,45,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/parramatta-and-cumberland/parramatta/clyde/,Clyde,2142,Parramatta,Parramatta & Cumberland,core 60-minute target,881,252650,58.66,100.00,19,2,45,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/parramatta-and-cumberland/parramatta/constitution-hill/,Constitution Hill,2145,Parramatta,Parramatta & Cumberland,core 60-minute target,901,253996,57.21,100.00,19,2,45,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/parramatta-and-cumberland/parramatta/dundas-valley/,Dundas Valley,2117,Parramatta,Parramatta & Cumberland,core 60-minute target,901,253612,57.21,100.00,19,2,45,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/parramatta-and-cumberland/parramatta/dundas/,Dundas,2117,Parramatta,Parramatta & Cumberland,core 60-minute target,881,252809,58.66,98.61,19,2,45,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/parramatta-and-cumberland/parramatta/eastwood/,Eastwood,2122,Parramatta,Parramatta & Cumberland,core 60-minute target,881,252983,58.66,100.00,19,2,10,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/parramatta-and-cumberland/parramatta/epping/,Epping,2121,Parramatta,Parramatta & Cumberland,core 60-minute target,881,252751,58.66,100.00,19,2,2,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/parramatta-and-cumberland/parramatta/ermington/,Ermington,2115,Parramatta,Parramatta & Cumberland,core 60-minute target,881,253173,58.66,100.00,19,2,2,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/parramatta-and-cumberland/parramatta/granville/,Granville,2142,Parramatta,Parramatta & Cumberland,core 60-minute target,881,253125,58.66,100.00,19,3,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
